(27, 90)
(8, 51)
(30, 92)
(25, 61)
(3, 57)
(11, 98)
(25, 77)
(9, 81)
(24, 90)
(19, 97)
(32, 71)
(14, 57)
(8, 96)
(26, 53)
(21, 69)
(8, 59)
(27, 62)
(30, 70)
(9, 88)
(30, 69)
(2, 91)
(32, 83)
(10, 90)
(28, 76)
(24, 65)
(27, 80)
(21, 50)
(6, 96)
(30, 80)
(31, 84)
(2, 72)
(7, 66)
(25, 52)
(32, 68)
(29, 53)
(4, 98)
(27, 100)
(22, 87)
(10, 87)
(15, 95)
(19, 69)
(13, 61)
(19, 90)
(3, 70)
(10, 79)
(27, 76)
(19, 72)
(12, 70)
(7, 99)
(0, 51)
(17, 86)
(31, 96)
(30, 77)
(17, 76)
(20, 80)
(12, 85)
(4, 82)
(21, 74)
(25, 93)
(16, 60)
(11, 73)
(11, 52)
(3, 72)
(8, 84)
(14, 60)
(9, 82)
(15, 71)
(4, 79)
(2, 65)
(5, 96)
(31, 81)
(9, 95)
(26, 86)
(4, 56)
(0, 92)
(26, 51)
(9, 86)
(6, 92)
(11, 81)
(25, 80)
(19, 81)
(1, 51)
(24, 62)
(26, 88)
(28, 84)
(23, 65)
(30, 78)
(20, 69)
(22, 79)
(24, 68)
(20, 94)
(6, 64)
(13, 81)
(26, 91)
(17, 67)
(15, 86)
(0, 63)
(13, 88)
(23, 63)
(24, 79)
(8, 72)
(10, 95)
(23, 97)
(30, 87)
(28, 70)
(20, 70)
(19, 94)
(6, 63)
(31, 76)
(24, 58)
(1, 53)
(27, 61)
(12, 79)
(11, 87)
(5, 84)
(7, 81)
(10, 71)
(26, 67)
(10, 67)
(9, 98)
(9, 63)
(23, 77)
(27, 77)
(20, 58)
(20, 57)
(31, 60)
(1, 63)
(23, 93)
(10, 59)
(20, 74)
(31, 62)
(11, 76)
(26, 72)
(29, 80)
(17, 84)
(22, 76)
(2, 77)
(8, 78)
(12, 50)
(1, 50)
(27, 76)
(25, 73)
(17, 90)
(1, 89)
(25, 72)
(32, 58)
(0, 61)
(22, 98)
(28, 65)
(14, 68)
(12, 100)
(5, 99)
(21, 95)
(10, 69)
(24, 75)
(22, 74)
(26, 66)
(25, 89)
(28, 55)
(5, 67)
(9, 85)
(7, 56)
(21, 61)
(14, 61)
(6, 90)
(17, 54)
(11, 87)
(0, 83)
(19, 80)
(31, 65)
(12, 70)
(17, 86)
(23, 83)
(13, 88)
(25, 96)
(15, 96)
(1, 52)
(22, 94)
(28, 59)
(31, 73)
(22, 75)
(11, 56)
(2, 83)
(9, 60)
(13, 55)
(6, 76)
(28, 66)
(30, 83)
(23, 65)
(16, 86)
(2, 52)
(7, 88)
(19, 75)
(17, 74)
(26, 73)
(12, 100)
(26, 80)
(12, 84)
(11, 69)
(28, 93)
(30, 57)
(11, 98)
(28, 82)
(28, 67)
(20, 52)
(13, 61)
(13, 88)
(15, 81)
(14, 71)
(31, 90)
(24, 71)
(2, 72)
(20, 67)
(27, 57)
(10, 70)
(0, 60)
(31, 88)
(18, 73)
(13, 58)
(23, 97)
(10, 84)
(8, 75)
(28, 68)
(4, 99)
(19, 72)
(11, 94)
(5, 80)
(1, 60)
(9, 63)
(16, 66)
(15, 83)
(18, 81)
(12, 57)
(25, 73)
(31, 80)
(25, 54)
(2, 90)
(18, 84)
(12, 84)
(5, 75)
(17, 95)
(28, 91)
(4, 73)
(11, 61)
(17, 77)
(1, 86)
(9, 77)
(24, 84)
(14, 53)
(27, 95)
(13, 54)
(0, 51)
(19, 90)
(30, 52)
(11, 83)
(3, 56)
(27, 95)
(10, 70)
(4, 88)
(15, 64)
(11, 81)
(30, 63)
(18, 99)
(10, 98)
(22, 71)
(24, 81)
(17, 59)
(27, 78)
(1, 85)
(31, 85)
(25, 94)
(14, 50)
(11, 95)
(6, 83)
(8, 75)
(3, 66)
(5, 78)
(17, 94)
(12, 100)
(3, 88)
(30, 70)
(23, 75)
(3, 67)
(7, 79)
(1, 85)
(31, 75)
(9, 83)
(19, 58)
(15, 93)
(11, 90)
(18, 59)
(4, 99)
(24, 57)
(25, 84)
(28, 73)
(10, 59)
(0, 65)
(16, 62)
(30, 74)
(9, 97)
(7, 62)
(17, 61)
(27, 58)
(27, 62)
(1, 100)
(22, 85)
(19, 99)
(23, 54)
(12, 70)
(5, 67)
(31, 72)
(17, 73)
(19, 75)
(18, 64)
(0, 69)
(8, 77)
(32, 100)
(1, 61)
(19, 78)
(17, 66)
(24, 87)
(21, 82)
(29, 84)
(27, 76)
(12, 77)
(8, 50)
(12, 60)
(28, 58)
(12, 75)
(15, 74)
(6, 84)
(25, 57)
(26, 73)
(18, 90)
(23, 88)
(26, 58)
(29, 86)
(30, 75)
(22, 58)
(27, 96)
(14, 66)
(14, 66)
(12, 97)
(5, 51)
(29, 98)
(19, 64)
(22, 91)
(17, 84)
(11, 55)
(14, 83)
(8, 75)
(28, 62)
(6, 87)
(27, 81)
(8, 85)
(28, 73)
(12, 68)
(24, 64)
(1, 78)
(2, 87)
(5, 52)
(2, 53)
(23, 63)
(4, 95)
(12, 63)
(31, 91)
(22, 58)
(17, 83)
(5, 62)
(23, 81)
(19, 94)
(2, 84)
(16, 56)
(31, 78)
(0, 95)
(16, 87)
(31, 88)
(23, 84)
(15, 99)
(24, 91)
(12, 64)
(4, 66)
(1, 87)
(19, 50)
(23, 64)
(24, 68)
(12, 88)
(1, 93)
(21, 75)
(32, 65)
(2, 65)
(10, 51)
(29, 56)
(11, 88)
(5, 79)
(17, 58)
(25, 100)
(24, 84)
(6, 76)
(14, 95)
(18, 84)
(8, 85)
(4, 94)
(3, 53)
(31, 67)
(0, 58)
(13, 89)
(13, 66)
(11, 95)
(25, 84)
(23, 88)
(17, 78)
(8, 63)
(31, 85)
(28, 73)
(32, 94)
(6, 95)
(0, 52)
(15, 96)
(11, 99)
(25, 82)
(22, 70)
(20, 94)
(27, 57)
(27, 91)
(8, 84)
(19, 71)
(26, 63)
(1, 62)
(28, 97)
(7, 68)
(21, 80)
(16, 96)
(0, 59)
(0, 77)
(15, 89)
(11, 79)
(29, 80)
(18, 62)
(29, 90)
(32, 55)
(30, 92)
(17, 85)
(6, 87)
(6, 94)
(8, 67)
(10, 97)
(27, 77)
(25, 78)
(14, 51)
(32, 58)
(31, 72)
(22, 87)
(11, 74)
(6, 63)
(28, 78)
(0, 88)
(0, 74)
(17, 65)
(23, 50)
(26, 65)
(0, 78)
(18, 98)
(25, 96)
(3, 97)
(29, 83)
(12, 92)
(12, 59)
(0, 68)
(23, 91)
(12, 92)
(9, 61)
(12, 63)
(8, 77)
(3, 95)
(14, 83)
(0, 78)
(3, 53)
(30, 94)
(13, 55)
(14, 91)
(5, 56)
(22, 78)
(15, 80)
(13, 67)
(23, 53)
(31, 66)
(13, 63)
(22, 84)
(19, 84)
(4, 86)
(2, 65)
(24, 57)
(11, 99)
(13, 64)
(2, 57)
(27, 82)
(11, 75)
(32, 98)
(2, 88)
(1, 68)
(24, 87)
(26, 100)
(21, 55)
(4, 50)
(0, 98)
(22, 93)
(23, 91)
(3, 74)
(32, 87)
(15, 52)
(5, 88)
(25, 51)
(32, 95)
(5, 60)
(19, 85)
(0, 70)
(8, 65)
(3, 58)
(18, 89)
(3, 80)
(15, 59)
(24, 100)
(7, 56)
(23, 79)
(23, 56)
(17, 57)
(16, 98)
(16, 90)
(11, 60)
(21, 99)
(3, 66)
(26, 90)
(12, 92)
(2, 54)
(22, 96)
(5, 90)
(12, 69)
(13, 95)
(15, 78)
(17, 63)
(0, 68)
(10, 99)
(6, 63)
(32, 88)
(22, 50)
(15, 86)
(29, 93)
(24, 66)
(30, 59)
(21, 68)
(30, 58)
(1, 73)
(18, 57)
(27, 68)
(21, 82)
(11, 74)
(9, 70)
(11, 58)
(25, 66)
(4, 92)
(28, 88)
(29, 91)
(14, 89)
(14, 92)
(9, 73)
(16, 92)
(19, 62)
(9, 75)
(25, 50)
(20, 99)
(32, 56)
(12, 74)
(28, 77)
(18, 68)
(26, 90)
(22, 96)
(8, 89)
(2, 91)
(10, 61)
(9, 62)
(14, 60)
(18, 83)
(22, 77)
(1, 50)
(28, 73)
(20, 68)
(20, 56)
(19, 74)
(26, 61)
(23, 74)
(32, 89)
(5, 60)
(31, 69)
(18, 94)
(10, 86)
(0, 92)
(12, 82)
(19, 84)
(13, 89)
(10, 78)
(6, 100)
(27, 92)
(24, 96)
(5, 77)
(23, 64)
(6, 50)
(18, 51)
(9, 52)
(27, 95)
(32, 81)
(2, 73)
(14, 71)
(4, 84)
(23, 87)
(12, 66)
(7, 84)
(13, 81)
(0, 73)
(21, 65)
(0, 76)
(29, 92)
(29, 68)
(29, 60)
(3, 63)
(23, 81)
(13, 62)
(1, 69)
(24, 71)
(29, 70)
(18, 58)
(7, 64)
(26, 92)
(17, 56)
(19, 59)
(11, 51)
(25, 65)
(3, 72)
(6, 53)
(20, 73)
(14, 76)
(5, 59)
(5, 83)
(28, 54)
(14, 80)
(11, 60)
(22, 100)
(13, 62)
(18, 50)
(16, 72)
(27, 55)
(8, 73)
(31, 59)
(30, 74)
(2, 81)
(9, 60)
(4, 82)
(9, 61)
(16, 52)
(3, 57)
(2, 89)
(12, 61)
(16, 73)
(21, 97)
(19, 54)
(25, 98)
(4, 93)
(21, 77)
(1, 67)
(31, 96)
(11, 100)
(7, 57)
(7, 85)
(3, 50)
(6, 55)
(8, 70)
(8, 56)
(22, 90)
(24, 83)
(22, 92)
(5, 68)
(28, 58)
(23, 95)
(20, 83)
(17, 58)
(13, 70)
(9, 64)
(6, 84)
(18, 87)
(30, 80)
(17, 77)
(26, 82)
(7, 86)
(10, 60)
(7, 50)
(8, 66)
(0, 53)
(15, 84)
(28, 84)
(11, 96)
(25, 65)
(26, 82)
(10, 70)
(10, 70)
(12, 67)
(14, 69)
(13, 81)
(1, 95)
(27, 86)
(24, 82)
(21, 50)
(21, 63)
(0, 94)
(19, 50)
(25, 54)
(0, 71)
(24, 70)
(19, 58)
(21, 62)
(13, 62)
(4, 57)
(30, 82)
(24, 62)
(12, 67)
(14, 86)
(12, 70)
(28, 68)
(32, 73)
(3, 84)
(3, 82)
(1, 80)
(0, 51)
(26, 76)
(0, 89)
(16, 56)
(25, 51)
(15, 82)
(7, 75)
(31, 92)
(21, 78)
(10, 61)
(27, 60)
(7, 81)
(9, 74)
(0, 64)
(30, 57)
(31, 83)
(10, 69)
(3, 66)
(10, 66)
(10, 73)
(14, 61)
(22, 84)
(13, 92)
(23, 63)
(4, 80)
(24, 76)
(31, 85)
(15, 71)
(29, 91)
(2, 91)
(18, 71)
(23, 95)
(4, 63)
(17, 58)
(14, 97)
(13, 69)
(11, 69)
(21, 76)
(18, 54)
(18, 94)
(8, 87)
(21, 82)
(25, 50)
(11, 86)
(30, 99)
(32, 83)
(10, 94)
(32, 72)
(19, 78)
(10, 80)
(26, 51)
(32, 69)
(22, 64)
(11, 78)
(17, 68)
(16, 73)
(25, 61)
(9, 56)
(9, 71)
(1, 79)
(7, 61)
(25, 93)
(4, 66)
(5, 80)
(18, 63)
(20, 58)
(19, 74)
(20, 71)
